"Magnetizzazione:0","Magnetizzazione:1","Magnetizzazione:2","Heff:0","Heff:1","Heff:2","Hms:0","Hms:1","Hms:2","Hext:0","Hext:1","Hext:2","Hex:0","Hex:1","Hex:2","Cell Type"
-8.35697e+005,2.02124e+005,1.88617e+004,1.30438e+004,-3.15482e+003,-2.94399e+002,-1.35650e+004,1.86426e+003,9.71269e+002,1.40000e+004,0.00000e+000,0.00000e+000,1.26089e+004,-5.01908e+003,-1.26567e+003,9
-8.52915e+005,1.07833e+005,2.25566e+004,1.70513e+004,-2.15577e+003,-4.50946e+002,-1.26824e+004,1.60778e+003,2.86713e+003,1.40000e+004,0.00000e+000,0.00000e+000,1.57337e+004,-3.76354e+003,-3.31808e+003,9
-8.59587e+005,-9.69628e+003,2.48384e+004,1.64596e+004,1.85667e+002,-4.75612e+002,-1.54792e+004,-8.65737e+002,4.79953e+003,1.40000e+004,0.00000e+000,0.00000e+000,1.79388e+004,1.05140e+003,-5.27515e+003,9
-8.46932e+005,-1.47138e+005,2.56131e+004,1.93786e+004,3.36665e+003,-5.86049e+002,-1.32553e+004,-5.09911e+002,6.01149e+003,1.40000e+004,0.00000e+000,0.00000e+000,1.86338e+004,3.87656e+003,-6.59754e+003,9
-8.09373e+005,-2.89606e+005,2.53808e+004,1.89454e+004,6.77893e+003,-5.94099e+002,-1.26317e+004,-8.03435e+002,6.15915e+003,1.40000e+004,0.00000e+000,0.00000e+000,1.75771e+004,7.58237e+003,-6.75325e+003,9
-7.52440e+005,-4.15780e+005,2.36797e+004,1.30598e+004,7.21653e+003,-4.10998e+002,-1.56117e+004,-1.84899e+003,4.44272e+003,1.40000e+004,0.00000e+000,0.00000e+000,1.46715e+004,9.06552e+003,-4.85371e+003,9
-6.89953e+005,-5.12965e+005,2.07787e+004,1.04090e+004,7.73889e+003,-3.13478e+002,-1.53064e+004,-1.27554e+003,2.16999e+003,1.40000e+004,0.00000e+000,0.00000e+000,1.17154e+004,9.01442e+003,-2.48347e+003,9
-6.23331e+005,-5.92218e+005,1.83314e+004,9.13340e+003,8.67752e+003,-2.68600e+002,-1.48662e+004,-1.06918e+002,8.20112e+002,1.40000e+004,0.00000e+000,0.00000e+000,9.99958e+003,8.78443e+003,-1.08871e+003,9
-5.45320e+005,-6.64780e+005,1.71293e+004,9.54402e+003,1.16348e+004,-2.99791e+002,-1.24113e+004,1.59295e+003,2.47158e+002,1.40000e+004,0.00000e+000,0.00000e+000,7.95530e+003,1.00418e+004,-5.46949e+002,9
-3.03865e+005,-8.04284e+005,1.98103e+004,5.05000e+003,1.33666e+004,-3.29231e+002,-1.46985e+004,8.78642e+001,1.04681e+003,1.40000e+004,0.00000e+000,0.00000e+000,5.74847e+003,1.32787e+004,-1.37604e+003,9
-2.00079e+005,-8.36213e+005,1.77934e+004,2.81783e+003,1.17769e+004,-2.50595e+002,-1.59792e+004,-1.11408e+003,3.53661e+002,1.40000e+004,0.00000e+000,0.00000e+000,4.79706e+003,1.28910e+004,-6.04256e+002,9
-1.00107e+005,-8.54029e+005,1.45663e+004,1.58902e+003,1.35561e+004,-2.31212e+002,-1.47368e+004,1.63077e+003,-4.48169e+002,1.40000e+004,0.00000e+000,0.00000e+000,2.32582e+003,1.19253e+004,2.16957e+002,9
-8.12665e+005,2.81303e+005,6.66317e+003,3.54295e+003,-1.22639e+003,-2.90489e+001,-1.68537e+004,3.45921e+003,-1.14764e+003,1.40000e+004,0.00000e+000,0.00000e+000,6.39663e+003,-4.68560e+003,1.11859e+003,9
-7.90961e+005,3.37456e+005,1.02366e+004,7.75445e+003,-3.30836e+003,-1.00358e+002,-1.48660e+004,-4.75376e+002,-1.00837e+003,1.40000e+004,0.00000e+000,0.00000e+000,8.62041e+003,-2.83299e+003,9.08015e+002,9
-7.65128e+005,3.92359e+005,1.52622e+004,1.08216e+004,-5.54933e+003,-2.15860e+002,-1.30235e+004,-1.32576e+001,-1.74641e+002,1.40000e+004,0.00000e+000,0.00000e+000,9.84506e+003,-5.53607e+003,-4.12196e+001,9
-7.40569e+005,4.36676e+005,2.16995e+004,1.46114e+004,-8.61560e+003,-4.28130e+002,-1.25171e+004,-1.01958e+003,2.47845e+003,1.40000e+004,0.00000e+000,0.00000e+000,1.31285e+004,-7.59602e+003,-2.90658e+003,9
-7.91727e+005,3.35009e+005,2.31989e+004,1.46160e+004,-6.18458e+003,-4.28272e+002,-1.50158e+004,-2.64716e+003,3.49009e+003,1.40000e+004,0.00000e+000,0.00000e+000,1.56318e+004,-3.53742e+003,-3.91836e+003,9
-8.24433e+005,2.43461e+005,2.52415e+004,1.36408e+004,-4.02822e+003,-4.17637e+002,-1.70828e+004,4.62696e+003,6.36488e+003,1.40000e+004,0.00000e+000,0.00000e+000,1.67236e+004,-8.65518e+003,-6.78252e+003,9
-8.50098e+005,1.27427e+005,2.63927e+004,2.49724e+004,-3.74328e+003,-7.75309e+002,-1.31042e+004,9.96442e+002,1.15499e+004,1.40000e+004,0.00000e+000,0.00000e+000,2.40766e+004,-4.73972e+003,-1.23252e+004,9
-8.59458e+005,-1.70648e+004,2.53106e+004,2.94195e+004,5.84134e+002,-8.66388e+002,-1.11838e+004,-7.95221e+002,1.40920e+004,1.40000e+004,0.00000e+000,0.00000e+000,2.66033e+004,1.37936e+003,-1.49584e+004,9
-8.42340e+005,-1.71744e+005,2.38052e+004,2.77561e+004,5.65916e+003,-7.84406e+002,-1.26186e+004,-5.57206e+002,1.54521e+004,1.40000e+004,0.00000e+000,0.00000e+000,2.63747e+004,6.21636e+003,-1.62366e+004,9
-7.91603e+005,-3.35356e+005,2.23723e+004,3.01318e+004,1.27651e+004,-8.51586e+002,-1.07264e+004,2.55609e+003,1.66047e+004,1.40000e+004,0.00000e+000,0.00000e+000,2.68582e+004,1.02090e+004,-1.74563e+004,9
-7.14937e+005,-4.77395e+005,2.36247e+004,1.47237e+004,9.83166e+003,-4.86534e+002,-1.89311e+004,-4.99293e+003,1.28682e+004,1.40000e+004,0.00000e+000,0.00000e+000,1.96548e+004,1.48246e+004,-1.33548e+004,9
-6.47280e+005,-5.65697e+005,2.48226e+004,1.14713e+004,1.00255e+004,-4.39914e+002,-1.76163e+004,-2.01829e+003,7.07655e+003,1.40000e+004,0.00000e+000,0.00000e+000,1.50876e+004,1.20437e+004,-7.51646e+003,9
-5.83411e+005,-6.31418e+005,2.32986e+004,9.97260e+003,1.07932e+004,-3.98257e+002,-1.54030e+004,-8.84552e+002,3.81076e+003,1.40000e+004,0.00000e+000,0.00000e+000,1.13756e+004,1.16778e+004,-4.20901e+003,9
-5.04825e+005,-6.95878e+005,2.24852e+004,1.22610e+004,1.69013e+004,-5.46112e+002,-1.43631e+004,6.65047e+003,2.63923e+003,1.40000e+004,0.00000e+000,0.00000e+000,1.26241e+004,1.02508e+004,-3.18534e+003,9
-4.03991e+005,-7.58890e+005,2.18358e+004,1.05827e+004,1.98794e+004,-5.71996e+002,-1.07086e+004,5.95794e+003,1.98238e+003,1.40000e+004,0.00000e+000,0.00000e+000,7.29132e+003,1.39215e+004,-2.55438e+003,9
-7.52654e+005,4.15989e+005,8.06608e+003,3.97904e+003,-2.19920e+003,-4.26426e+001,-1.70421e+004,1.74427e+003,-1.11774e+003,1.40000e+004,0.00000e+000,0.00000e+000,7.02116e+003,-3.94347e+003,1.07510e+003,9
-7.20245e+005,4.69798e+005,1.17147e+004,7.59127e+003,-4.95160e+003,-1.23471e+002,-1.50930e+004,-1.51189e+002,-8.09232e+002,1.40000e+004,0.00000e+000,0.00000e+000,8.68428e+003,-4.80041e+003,6.85761e+002,9
-6.85301e+005,5.19282e+005,1.75610e+004,1.12522e+004,-8.52624e+003,-2.88338e+002,-1.36165e+004,-1.69614e+003,5.91849e+002,1.40000e+004,0.00000e+000,0.00000e+000,1.08687e+004,-6.83009e+003,-8.80187e+002,9
-6.42023e+005,5.71703e+005,2.37066e+004,1.29607e+004,-1.15411e+004,-4.78572e+002,-1.15382e+004,2.09007e+003,4.71973e+003,1.40000e+004,0.00000e+000,0.00000e+000,1.04989e+004,-1.36312e+004,-5.19830e+003,9
-7.17672e+005,4.73162e+005,2.57878e+004,2.05407e+004,-1.35425e+004,-7.38080e+002,-9.12161e+003,7.45998e+002,8.94413e+003,1.40000e+004,0.00000e+000,0.00000e+000,1.56623e+004,-1.42885e+004,-9.68221e+003,9
-7.90063e+005,3.38719e+005,2.58877e+004,2.96465e+004,-1.27102e+004,-9.71417e+002,-7.09631e+003,-4.99811e+003,1.12448e+004,1.40000e+004,0.00000e+000,0.00000e+000,2.27428e+004,-7.71208e+003,-1.22162e+004,9
-7.63420e+005,3.95937e+005,4.84364e+003,6.08612e+003,-3.15648e+003,-3.86141e+001,-1.33193e+004,1.61157e+003,-1.05023e+003,1.40000e+004,0.00000e+000,0.00000e+000,5.40540e+003,-4.76805e+003,1.01161e+003,9
-4.18809e+005,-7.51109e+005,5.84316e+003,3.13093e+003,5.61515e+003,-4.36817e+001,-1.37415e+004,-1.58831e+003,-1.15670e+003,1.40000e+004,0.00000e+000,0.00000e+000,2.87245e+003,7.20346e+003,1.11302e+003,9
4.42304e+005,-7.37541e+005,5.95973e+002,-3.30394e+003,5.50933e+003,-4.45176e+000,-1.59150e+004,1.49613e+003,-1.74868e+002,1.40000e+004,0.00000e+000,0.00000e+000,-1.38894e+003,4.01320e+003,1.70417e+002,9
7.28643e+005,4.56814e+005,4.84750e+002,-3.96146e+001,-2.48360e+001,-2.67060e-002,-9.11517e+003,-8.29446e+002,-1.09030e+002,1.40000e+004,0.00000e+000,0.00000e+000,-4.92444e+003,8.04610e+002,1.09004e+002,9
-4.08151e+005,-7.56887e+005,1.16070e+004,4.55103e+003,8.43957e+003,-1.29422e+002,-1.68374e+004,5.31196e+002,-9.58820e+002,1.40000e+004,0.00000e+000,0.00000e+000,7.38847e+003,7.90837e+003,8.29398e+002,9
-4.63366e+005,-7.24328e+005,1.55293e+004,6.66912e+003,1.04251e+004,-2.23508e+002,-1.37434e+004,1.31560e+002,-2.67183e+002,1.40000e+004,0.00000e+000,0.00000e+000,6.41255e+003,1.02935e+004,4.36746e+001,9
5.71581e+005,6.42567e+005,1.88295e+003,-4.06680e+003,-4.57187e+003,-1.33977e+001,-1.60048e+004,1.02206e+003,-6.31516e+002,1.40000e+004,0.00000e+000,0.00000e+000,-2.06198e+003,-5.59393e+003,6.18118e+002,9
5.31504e+005,6.76087e+005,3.19952e+003,-3.86623e+003,-4.91795e+003,-2.32743e+001,-1.30093e+004,-3.86523e+002,-8.92450e+002,1.40000e+004,0.00000e+000,0.00000e+000,-4.85690e+003,-4.53142e+003,8.69175e+002,9
4.92499e+005,7.04993e+005,5.40247e+003,-5.76339e+003,-8.25006e+003,-6.32222e+001,-1.27365e+004,-3.51172e+003,-1.13123e+003,1.40000e+004,0.00000e+000,0.00000e+000,-7.02685e+003,-4.73835e+003,1.06801e+003,9
4.09384e+005,7.56296e+005,4.56843e+003,-4.37488e+003,-8.08216e+003,-4.88211e+001,-1.54966e+004,-9.53421e+002,-1.07652e+003,1.40000e+004,0.00000e+000,0.00000e+000,-2.87830e+003,-7.12874e+003,1.02770e+003,9
3.26602e+005,7.95559e+005,4.12640e+003,-3.08938e+003,-7.52532e+003,-3.90328e+001,-1.41187e+004,-6.66233e+002,-1.03600e+003,1.40000e+004,0.00000e+000,0.00000e+000,-2.97067e+003,-6.85908e+003,9.96964e+002,9
2.49079e+005,8.23132e+005,3.68486e+003,-2.03861e+003,-6.73699e+003,-3.01596e+001,-1.38692e+004,7.94948e-001,-9.80388e+002,1.40000e+004,0.00000e+000,0.00000e+000,-2.16940e+003,-6.73779e+003,9.50229e+002,9
1.85555e+005,8.39738e+005,2.94253e+003,-1.42489e+003,-6.44840e+003,-2.25963e+001,-1.41757e+004,-9.77440e+001,-8.65928e+002,1.40000e+004,0.00000e+000,0.00000e+000,-1.24917e+003,-6.35066e+003,8.43332e+002,9
2.41970e+005,8.25256e+005,1.52611e+003,-1.08595e+003,-3.70372e+003,-6.84955e+000,-1.30986e+004,1.30414e+003,-5.50752e+002,1.40000e+004,0.00000e+000,0.00000e+000,-1.98731e+003,-5.00786e+003,5.43902e+002,9
1.35655e+005,8.49231e+005,2.11690e+003,-8.66611e+002,-5.42518e+003,-1.35239e+001,-1.28662e+004,1.24330e+002,-6.98441e+002,1.40000e+004,0.00000e+000,0.00000e+000,-2.00037e+003,-5.54951e+003,6.84917e+002,9
8.85385e+004,8.55429e+005,1.58264e+003,-4.34614e+002,-4.19909e+003,-7.76915e+000,-1.15506e+004,9.83284e+002,-5.60503e+002,1.40000e+004,0.00000e+000,0.00000e+000,-2.88398e+003,-5.18238e+003,5.52734e+002,9
4.37797e+004,8.58884e+005,1.28025e+003,-1.22484e+002,-2.40292e+003,-3.58212e+000,-1.29609e+004,2.66609e+003,-4.66216e+002,1.40000e+004,0.00000e+000,0.00000e+000,-1.16157e+003,-5.06901e+003,4.62634e+002,9
-5.98424e+004,-8.57663e+005,2.08232e+004,1.33401e+003,1.91191e+004,-4.64193e+002,-1.30409e+004,3.32700e+003,1.74384e+003,1.40000e+004,0.00000e+000,0.00000e+000,3.74925e+002,1.57921e+004,-2.20804e+003,9
-1.93334e+004,-8.59399e+005,2.56924e+004,5.49574e+002,2.44294e+004,-7.30335e+002,-1.23367e+004,3.38410e+003,6.95322e+003,1.40000e+004,0.00000e+000,0.00000e+000,-1.11373e+003,2.10453e+004,-7.68355e+003,9
5.28021e+004,-8.58081e+005,2.25658e+004,-1.93112e+003,3.13825e+004,-8.25297e+002,-1.08763e+004,2.81582e+003,1.62101e+004,1.40000e+004,0.00000e+000,0.00000e+000,-5.05483e+003,2.85667e+004,-1.70354e+004,9
1.63236e+005,-8.44359e+005,3.43933e+003,-8.36346e+003,4.32611e+004,-1.76214e+002,-1.05845e+004,2.27434e+003,3.01709e+004,1.40000e+004,0.00000e+000,0.00000e+000,-1.17790e+004,4.09868e+004,-3.03471e+004,9
3.27492e+005,-7.94483e+005,-3.38599e+004,-2.73596e+004,6.63735e+004,2.82876e+003,-1.87162e+004,3.90627e+003,4.56454e+004,1.40000e+004,0.00000e+000,0.00000e+000,-2.26434e+004,6.24672e+004,-4.28166e+004,9
5.29826e+005,-6.72648e+005,-8.01823e+004,-6.61571e+004,8.39907e+004,1.00120e+004,-2.04492e+004,2.57330e+003,5.89451e+004,1.40000e+004,0.00000e+000,0.00000e+000,-5.97079e+004,8.14174e+004,-4.89330e+004,9
7.19814e+005,-4.54646e+005,-1.21509e+005,-1.20415e+005,7.60560e+004,2.03267e+004,-2.33868e+004,5.06923e+003,6.84067e+004,1.40000e+004,0.00000e+000,0.00000e+000,-1.11028e+005,7.09867e+004,-4.80800e+004,9
8.35400e+005,-1.62019e+005,-1.24322e+005,-1.31358e+005,2.54759e+004,1.95484e+004,-1.48842e+004,4.26872e+003,6.91567e+004,1.40000e+004,0.00000e+000,0.00000e+000,-1.30474e+005,2.12071e+004,-4.96083e+004,9
8.46563e+005,1.22822e+005,-8.85727e+004,-9.46312e+004,-1.37294e+004,9.90091e+003,-7.34050e+003,1.71501e+003,6.11497e+004,1.40000e+004,0.00000e+000,0.00000e+000,-1.01291e+005,-1.54444e+004,-5.12488e+004,9
7.91645e+005,3.34372e+005,-3.30571e+004,-4.83030e+004,-2.04020e+004,2.01701e+003,1.46437e+002,1.19417e+003,4.51119e+004,1.40000e+004,0.00000e+000,0.00000e+000,-6.24495e+004,-2.15962e+004,-4.30949e+004,9
7.29393e+005,4.55521e+005,9.27982e+003,-2.77432e+004,-1.73262e+004,-3.52969e+002,-8.97523e+003,1.78854e+003,2.71307e+004,1.40000e+004,0.00000e+000,0.00000e+000,-3.27679e+004,-1.91147e+004,-2.74837e+004,9
7.95658e+005,3.25719e+005,2.08831e+004,-2.06861e+004,-8.46829e+003,-5.42936e+002,-8.77495e+003,2.93539e+003,1.80769e+004,1.40000e+004,0.00000e+000,0.00000e+000,-2.59111e+004,-1.14037e+004,-1.86199e+004,9
8.26834e+005,2.35136e+005,2.56296e+004,-1.63264e+004,-4.64294e+003,-5.06076e+002,-1.03125e+004,1.37677e+003,9.01469e+003,1.40000e+004,0.00000e+000,0.00000e+000,-2.00140e+004,-6.01971e+003,-9.52077e+003,9
8.41119e+005,1.77822e+005,2.23316e+004,-1.25995e+004,-2.66367e+003,-3.34515e+002,-1.11139e+004,6.35971e+002,2.96936e+003,1.40000e+004,0.00000e+000,0.00000e+000,-1.54856e+004,-3.29964e+003,-3.30388e+003,9
8.49266e+005,1.34495e+005,1.60776e+004,-9.62472e+003,-1.52423e+003,-1.82208e+002,-1.15070e+004,5.53256e+002,3.42775e+001,1.40000e+004,0.00000e+000,0.00000e+000,-1.21177e+004,-2.07748e+003,-2.16486e+002,9
8.54724e+005,9.45604e+004,1.02783e+004,-7.24003e+003,-8.00984e+002,-8.70645e+001,-1.15543e+004,4.08144e+002,-1.00708e+003,1.40000e+004,0.00000e+000,0.00000e+000,-9.68575e+003,-1.20913e+003,9.20013e+002,9
8.58269e+005,5.41975e+004,6.12022e+003,-5.35987e+003,-3.38463e+002,-3.82212e+001,-1.14542e+004,2.77572e+002,-1.12820e+003,1.40000e+004,0.00000e+000,0.00000e+000,-7.90571e+003,-6.16035e+002,1.08998e+003,9
8.59924e+005,1.08760e+004,3.52189e+003,-4.54185e+003,-5.74440e+001,-1.86020e+001,-1.19543e+004,1.26202e+003,-9.19722e+002,1.40000e+004,0.00000e+000,0.00000e+000,-6.58756e+003,-1.31946e+003,9.01120e+002,9
8.59723e+005,-2.17416e+004,1.89768e+003,-1.28221e+002,3.24244e+000,-2.83417e-001,-8.60701e+003,-7.63416e+002,-6.27533e+002,1.40000e+004,0.00000e+000,0.00000e+000,-5.52121e+003,7.66658e+002,6.27249e+002,9
-1.64938e+005,-8.43690e+005,2.41357e+004,4.62535e+003,2.36595e+004,-6.76834e+002,-1.19335e+004,5.61935e+003,3.81558e+003,1.40000e+004,0.00000e+000,0.00000e+000,2.55886e+003,1.80402e+004,-4.49241e+003,9
-1.44827e+005,-8.47309e+005,2.63354e+004,5.15524e+003,3.01607e+004,-9.37432e+002,-1.12823e+004,4.10057e+003,1.16182e+004,1.40000e+004,0.00000e+000,0.00000e+000,2.43755e+003,2.60602e+004,-1.25557e+004,9
-9.68232e+004,-8.54435e+005,1.28552e+004,5.10791e+003,4.50758e+004,-6.78175e+002,-7.41667e+003,4.47649e+003,2.54774e+004,1.40000e+004,0.00000e+000,0.00000e+000,-1.47541e+003,4.05993e+004,-2.61556e+004,9
-1.55633e+004,-8.58965e+005,-3.91944e+004,1.39664e+003,7.70832e+004,3.51729e+003,-2.45709e+003,3.09259e+001,4.74390e+004,1.40000e+004,0.00000e+000,0.00000e+000,-1.01463e+004,7.70523e+004,-4.39217e+004,9
1.74004e+005,-8.33062e+005,-1.23813e+005,-3.06744e+004,1.46857e+005,2.18265e+004,-1.92237e+004,2.14949e+004,6.90977e+004,1.40000e+004,0.00000e+000,0.00000e+000,-2.54507e+004,1.25362e+005,-4.72712e+004,9
4.28236e+005,-7.10848e+005,-2.25629e+005,-1.06678e+005,1.77080e+005,5.62067e+004,-1.54916e+004,-1.21654e+003,8.54001e+004,1.40000e+004,0.00000e+000,0.00000e+000,-1.05187e+005,1.78297e+005,-2.91934e+004,9
6.69153e+005,-4.20768e+005,-3.38805e+005,-2.58625e+005,1.62626e+005,1.30947e+005,-3.10643e+004,-2.69129e+003,9.92729e+004,1.40000e+004,0.00000e+000,0.00000e+000,-2.41561e+005,1.65317e+005,3.16742e+004,9
7.97486e+005,-9.24916e+003,-3.21761e+005,-2.95057e+005,3.42204e+003,1.19046e+005,-1.73653e+004,-1.57906e+003,9.81462e+004,1.40000e+004,0.00000e+000,0.00000e+000,-2.91692e+005,5.00110e+003,2.09002e+004,9
6.65916e+005,5.41399e+005,-5.51698e+004,-6.83664e+004,-5.55828e+004,5.66401e+003,-2.84376e+004,-1.51942e+001,5.18540e+004,1.40000e+004,0.00000e+000,0.00000e+000,-5.39287e+004,-5.55676e+004,-4.61900e+004,9
6.08306e+005,6.07917e+005,1.01041e+003,-3.32421e+004,-3.32209e+004,-5.52178e+001,-1.37315e+004,-3.92461e+003,3.16723e+004,1.40000e+004,0.00000e+000,0.00000e+000,-3.35107e+004,-2.92962e+004,-3.17275e+004,9
5.72370e+005,6.41444e+005,2.32906e+004,-2.04707e+004,-2.29411e+004,-8.32983e+002,-1.40724e+004,-2.97554e+003,1.61985e+004,1.40000e+004,0.00000e+000,0.00000e+000,-2.03983e+004,-1.99655e+004,-1.70315e+004,9
6.85920e+005,5.18162e+005,2.49417e+004,-1.90058e+004,-1.43575e+004,-6.91097e+002,-1.19997e+004,-7.05520e+002,1.32201e+004,1.40000e+004,0.00000e+000,0.00000e+000,-2.10061e+004,-1.36519e+004,-1.39112e+004,9
7.58038e+005,4.05367e+005,2.56019e+004,-1.57156e+004,-8.40405e+003,-5.30779e+002,-1.06269e+004,-6.25007e+002,8.39659e+003,1.40000e+004,0.00000e+000,0.00000e+000,-1.90887e+004,-7.77905e+003,-8.92736e+003,9
7.97702e+005,3.20545e+005,2.28464e+004,-1.24310e+004,-4.99522e+003,-3.56028e+002,-1.14682e+004,1.27540e+003,3.57515e+003,1.40000e+004,0.00000e+000,0.00000e+000,-1.49628e+004,-6.27061e+003,-3.93118e+003,9
8.19371e+005,2.60638e+005,1.72818e+004,-1.00430e+004,-3.19464e+003,-2.11824e+002,-1.19365e+004,1.14183e+003,4.85379e+002,1.40000e+004,0.00000e+000,0.00000e+000,-1.21065e+004,-4.33647e+003,-6.97202e+002,9
8.33258e+005,2.12474e+005,1.16509e+004,-7.64773e+003,-1.95011e+003,-1.06934e+002,-1.16151e+004,8.39168e+002,-8.26672e+002,1.40000e+004,0.00000e+000,0.00000e+000,-1.00327e+004,-2.78928e+003,7.19738e+002,9
8.43437e+005,1.67813e+005,7.26033e+003,-6.06457e+003,-1.20663e+003,-5.22046e+001,-1.16339e+004,2.82754e+002,-1.13473e+003,1.40000e+004,0.00000e+000,0.00000e+000,-8.43064e+003,-1.48938e+003,1.08253e+003,9
8.50984e+005,1.24129e+005,4.29163e+003,-4.51604e+003,-6.58733e+002,-2.27756e+001,-1.14542e+004,-7.16841e+001,-1.00500e+003,1.40000e+004,0.00000e+000,0.00000e+000,-7.06184e+003,-5.87048e+002,9.82225e+002,9
8.56564e+005,7.67497e+004,2.69016e+003,-1.45775e+003,-1.30617e+002,-4.57873e+000,-9.37659e+003,-2.16334e+001,-7.86285e+002,1.40000e+004,0.00000e+000,0.00000e+000,-6.08116e+003,-1.08984e+002,7.81706e+002,9
8.58437e+005,5.17933e+004,1.61589e+003,-2.41370e+003,-1.45629e+002,-4.54387e+000,-1.13171e+004,7.52766e+002,-5.51482e+002,1.40000e+004,0.00000e+000,0.00000e+000,-5.09663e+003,-8.98396e+002,5.46938e+002,9
-7.17178e+005,4.74578e+005,5.58144e+003,2.21672e+003,-1.46687e+003,-1.72514e+001,-1.77497e+004,2.41183e+003,-1.08814e+003,1.40000e+004,0.00000e+000,0.00000e+000,5.96639e+003,-3.87870e+003,1.07089e+003,9
-6.26778e+005,5.88707e+005,1.31692e+004,8.35059e+003,-7.84337e+003,-1.75454e+002,-1.16513e+004,1.53417e+003,-5.19421e+002,1.40000e+004,0.00000e+000,0.00000e+000,6.00184e+003,-9.37755e+003,3.43967e+002,9
-5.74419e+005,6.39751e+005,1.90168e+004,8.81824e+003,-9.82117e+003,-2.91937e+002,-1.50783e+004,-4.85131e+002,1.38997e+003,1.40000e+004,0.00000e+000,0.00000e+000,9.89652e+003,-9.33604e+003,-1.68191e+003,9
-4.92927e+005,7.04341e+005,2.29605e+004,9.80997e+003,-1.40174e+004,-4.56947e+002,-1.59198e+004,-1.43032e+003,4.39648e+003,1.40000e+004,0.00000e+000,0.00000e+000,1.17298e+004,-1.25871e+004,-4.85343e+003,9
-5.67816e+005,6.45434e+005,2.45057e+004,1.29910e+004,-1.47669e+004,-5.60667e+002,-1.72184e+004,3.77195e+002,1.08353e+004,1.40000e+004,0.00000e+000,0.00000e+000,1.62095e+004,-1.51441e+004,-1.13959e+004,9
-6.65066e+005,5.44912e+005,1.89449e+004,1.69444e+004,-1.38832e+004,-4.82676e+002,-2.11046e+004,2.36252e+003,1.92668e+004,1.40000e+004,0.00000e+000,0.00000e+000,2.40490e+004,-1.62457e+004,-1.97495e+004,9
-6.84346e+005,5.20788e+005,7.10134e+003,4.97392e+003,-3.78515e+003,-5.16133e+001,-1.77229e+004,-1.46053e+003,-1.11570e+003,1.40000e+004,0.00000e+000,0.00000e+000,8.69682e+003,-2.32463e+003,1.06409e+003,9
-6.38203e+005,5.76405e+005,7.31984e+003,8.93951e+003,-8.07389e+003,-1.02531e+002,-1.13270e+004,-1.77173e+003,-1.10539e+003,1.40000e+004,0.00000e+000,0.00000e+000,6.26650e+003,-6.30216e+003,1.00286e+003,9
-5.86326e+005,6.29112e+005,6.26218e+003,6.43609e+003,-6.90574e+003,-6.87397e+001,-1.20710e+004,-1.43167e+002,-1.09374e+003,1.40000e+004,0.00000e+000,0.00000e+000,4.50709e+003,-6.76257e+003,1.02501e+003,9
-5.62652e+005,6.50320e+005,1.03389e+004,6.10234e+003,-7.05316e+003,-1.12133e+002,-1.29627e+004,1.15935e+003,-9.15273e+002,1.40000e+004,0.00000e+000,0.00000e+000,5.06508e+003,-8.21251e+003,8.03140e+002,9
-5.03283e+005,6.97206e+005,1.44698e+004,6.18538e+003,-8.56871e+003,-1.77835e+002,-1.47265e+004,4.70752e+002,-1.90696e+002,1.40000e+004,0.00000e+000,0.00000e+000,6.91185e+003,-9.03947e+003,1.28613e+001,9
-4.23527e+005,7.48255e+005,1.84183e+004,6.71058e+003,-1.18557e+004,-2.91829e+002,-1.49447e+004,-3.26043e+002,1.13953e+003,1.40000e+004,0.00000e+000,0.00000e+000,7.65530e+003,-1.15297e+004,-1.43136e+003,9
-3.24308e+005,7.96210e+005,2.17719e+004,6.67622e+003,-1.63908e+004,-4.48197e+002,-1.43556e+004,-1.49900e+003,3.09944e+003,1.40000e+004,0.00000e+000,0.00000e+000,7.03180e+003,-1.48918e+004,-3.54764e+003,9
-3.89389e+005,7.66401e+005,2.46283e+004,1.00177e+004,-1.97169e+004,-6.33605e+002,-1.43880e+004,-1.08329e+003,8.44677e+003,1.40000e+004,0.00000e+000,0.00000e+000,1.04057e+004,-1.86336e+004,-9.08037e+003,9
-4.61353e+005,7.25523e+005,1.92577e+004,1.59205e+004,-2.50365e+004,-6.64551e+002,-1.65033e+004,-1.56012e+003,1.85147e+004,1.40000e+004,0.00000e+000,0.00000e+000,1.84237e+004,-2.34764e+004,-1.91792e+004,9
-5.60864e+005,6.51938e+005,-2.98091e+003,2.74959e+004,-3.19607e+004,1.46136e+002,-1.77240e+004,-5.61577e+002,3.26248e+004,1.40000e+004,0.00000e+000,0.00000e+000,3.12199e+004,-3.13991e+004,-3.24786e+004,9
-6.85675e+005,5.17597e+005,-3.92761e+004,5.38759e+004,-4.06694e+004,3.08606e+003,-1.36055e+004,5.29516e+002,4.70998e+004,1.40000e+004,0.00000e+000,0.00000e+000,5.34814e+004,-4.11990e+004,-4.40138e+004,9
-7.68127e+005,3.86584e+005,1.15585e+004,2.53291e+004,-1.27477e+004,-3.81143e+002,-1.94962e+004,2.89893e+003,2.57930e+004,1.40000e+004,0.00000e+000,0.00000e+000,3.08254e+004,-1.56466e+004,-2.61742e+004,9
-5.28801e+005,6.78190e+005,5.27409e+003,5.96082e+003,-7.64477e+003,-5.94513e+001,-9.41165e+003,3.60228e+002,-1.05229e+003,1.40000e+004,0.00000e+000,0.00000e+000,1.37246e+003,-8.00500e+003,9.92838e+002,9
