-6.300000000000000000e+04 -6.014008104588284623e+05 
-6.400000000000000000e+04 -6.092939787365382072e+05 
-6.500000000000000000e+04 -6.178385319421947934e+05 
-6.600000000000000000e+04 -6.255500951134264469e+05 
-6.700000000000000000e+04 -6.327296152629239950e+05 
-6.800000000000000000e+04 -6.403901882230687188e+05 
-6.900000000000000000e+04 -6.509020595758939162e+05 
-7.000000000000000000e+04 -6.685497021552270744e+05 
-7.100000000000000000e+04 -8.481312857541762060e+05 
-7.200000000000000000e+04 -8.482397116951878415e+05 
-7.300000000000000000e+04 -8.483467323460889747e+05 
-7.400000000000000000e+04 -8.484523718299577013e+05 
-7.500000000000000000e+04 -8.485566535080285976e+05 
-7.600000000000000000e+04 -8.486596000957463402e+05 
-7.700000000000000000e+04 -8.487612338710319018e+05 
-7.800000000000000000e+04 -8.488615766373798251e+05 
-7.900000000000000000e+04 -8.489606497079031542e+05 
-8.000000000000000000e+04 -8.490584740381279262e+05 
-8.100000000000000000e+04 -8.491550700186968315e+05 
-8.200000000000000000e+04 -8.492504577458617277e+05 
-8.300000000000000000e+04 -8.493446567989989417e+05 
-8.400000000000000000e+04 -8.494376863626354607e+05 
-8.500000000000000000e+04 -8.495295653149157297e+05 
-8.600000000000000000e+04 -8.496203120298375143e+05 
-8.700000000000000000e+04 -8.497099446331805084e+05 
-8.800000000000000000e+04 -8.497984807893201942e+05 
-8.900000000000000000e+04 -8.498859378163159126e+05 
-9.000000000000000000e+04 -8.499723327699415386e+05 
-9.100000000000000000e+04 -8.500576822525236057e+05 
-9.200000000000000000e+04 -8.501420026583082508e+05 
-9.300000000000000000e+04 -8.502253099364507943e+05 
-9.400000000000000000e+04 -8.503076198521745391e+05 
-9.500000000000000000e+04 -8.503889477328294888e+05 
-9.600000000000000000e+04 -8.504693087451693136e+05 
-9.700000000000000000e+04 -8.505487176242379937e+05 
-9.800000000000000000e+04 -8.506271889670620440e+05 
-9.900000000000000000e+04 -8.507047369441440096e+05 
-1.000000000000000000e+05 -8.507813756098459708e+05 
