Hu_200_00_10 Mu_200_00_10 Hv_200_00_10 Mv_200_00_10 Hw_200_00_10 Mw_200_00_10  Hu_200_00_20 Mu_200_00_20 Hv_200_00_20 Mv_200_00_20 Hw_200_00_20 Mw_200_00_20  Hu_200_00_30 Mu_200_00_30 Hv_200_00_30 Mv_200_00_30 Hw_200_00_30 Mw_200_00_30
                                                                                                                                                                -1.653333E+05  -8.536644E+05   0.000000E+00   5.488179E+01   0.000000E+00
                                                                                                                                                                -1.660000E+05  -8.536937E+05   0.000000E+00   5.446803E+01   0.000000E+00
                                                                                                                                                                -1.666667E+05  -8.537229E+05   0.000000E+00   5.405876E+01   0.000000E+00
                                                                                                                                                                -1.673333E+05  -8.537518E+05   0.000000E+00   5.365393E+01   0.000000E+00
                                                                                                                                                                -1.680000E+05  -8.537806E+05   0.000000E+00   5.325347E+01   0.000000E+00
                                                                                                                                                                -1.686667E+05  -8.538091E+05   0.000000E+00   5.285733E+01   0.000000E+00
                                                                                                                                                                -1.693333E+05  -8.538375E+05   0.000000E+00   5.246543E+01   0.000000E+00
                                                                                                                                                                -1.700000E+05  -8.538657E+05   0.000000E+00   5.207772E+01   0.000000E+00
                                                                                                                                                                -1.706667E+05  -8.538937E+05   0.000000E+00   5.169415E+01   0.000000E+00
                                                                                                                                                                -1.713333E+05  -8.539216E+05   0.000000E+00   5.131465E+01   0.000000E+00
                                                                                                                                                                -1.720000E+05  -8.539492E+05   0.000000E+00   5.093917E+01   0.000000E+00
                                                                                                                                                                -1.726667E+05  -8.539767E+05   0.000000E+00   5.056766E+01   0.000000E+00
                                                                                                                                                                -1.733333E+05  -8.540040E+05   0.000000E+00   5.020006E+01   0.000000E+00
                                                                                                                                                                -1.740000E+05  -8.540311E+05   0.000000E+00   4.983632E+01   0.000000E+00
                                                                                                                                                                -1.746667E+05  -8.540581E+05   0.000000E+00   4.947638E+01   0.000000E+00
                                                                                                                                                                -1.753333E+05  -8.540849E+05   0.000000E+00   4.912020E+01   0.000000E+00
                                                                                                                                                                -1.760000E+05  -8.541115E+05   0.000000E+00   4.876772E+01   0.000000E+00
                                                                                                                                                                -1.766667E+05  -8.541379E+05   0.000000E+00   4.841889E+01   0.000000E+00
                                                                                                                                                                -1.773333E+05  -8.541642E+05   0.000000E+00   4.807367E+01   0.000000E+00
                                                                                                                                                                -1.780000E+05  -8.541903E+05   0.000000E+00   4.773200E+01   0.000000E+00
                                                                                                                                                                -1.786667E+05  -8.542163E+05   0.000000E+00   4.739384E+01   0.000000E+00
                                                                                                                                                                -1.793333E+05  -8.542420E+05   0.000000E+00   4.705915E+01   0.000000E+00
                                                                                                                                                                -1.800000E+05  -8.542676E+05   0.000000E+00   4.672787E+01   0.000000E+00
                                                                                                                                                                -1.806667E+05  -8.542931E+05   0.000000E+00   4.639996E+01   0.000000E+00
                                                                                                                                                                -1.813333E+05  -8.543184E+05   0.000000E+00   4.607538E+01   0.000000E+00
                                                                                                                                                                -1.820000E+05  -8.543435E+05   0.000000E+00   4.575408E+01   0.000000E+00
                                                                                                                                                                -1.826667E+05  -8.543685E+05   0.000000E+00   4.543602E+01   0.000000E+00
                                                                                                                                                                -1.833333E+05  -8.543933E+05   0.000000E+00   4.512116E+01   0.000000E+00
                                                                                                                                                                -1.840000E+05  -8.544180E+05   0.000000E+00   4.480946E+01   0.000000E+00
                                                                                                                                                                -1.846667E+05  -8.544425E+05   0.000000E+00   4.450087E+01   0.000000E+00
                                                                                                                                                                -1.853333E+05  -8.544669E+05   0.000000E+00   4.419536E+01   0.000000E+00
                                                                                                                                                                -1.860000E+05  -8.544911E+05   0.000000E+00   4.389288E+01   0.000000E+00
                                                                                                                                                                -1.866667E+05  -8.545151E+05   0.000000E+00   4.359340E+01   0.000000E+00
                                                                                                                                                                -1.873333E+05  -8.545390E+05   0.000000E+00   4.329687E+01   0.000000E+00
                                                                                                                                                                -1.880000E+05  -8.545628E+05   0.000000E+00   4.300327E+01   0.000000E+00
                                                                                                                                                                -1.886667E+05  -8.545864E+05   0.000000E+00   4.271255E+01   0.000000E+00
                                                                                                                                                                -1.893333E+05  -8.546099E+05   0.000000E+00   4.242467E+01   0.000000E+00
                                                                                                                                                                -1.900000E+05  -8.546332E+05   0.000000E+00   4.213960E+01   0.000000E+00
                                                                                                                                                                -1.906667E+05  -8.546564E+05   0.000000E+00   4.185731E+01   0.000000E+00
                                                                                                                                                                -1.913333E+05  -8.546794E+05   0.000000E+00   4.157776E+01   0.000000E+00
                                                                                                                                                                -1.920000E+05  -8.547023E+05   0.000000E+00   4.130092E+01   0.000000E+00
                                                                                                                                                                -1.926667E+05  -8.547250E+05   0.000000E+00   4.102674E+01   0.000000E+00
                                                                                                                                                                -1.933333E+05  -8.547477E+05   0.000000E+00   4.075521E+01   0.000000E+00
                                                                                                                                                                -1.940000E+05  -8.547701E+05   0.000000E+00   4.048627E+01   0.000000E+00
                                                                                                                                                                -1.946667E+05  -8.547925E+05   0.000000E+00   4.021992E+01   0.000000E+00
                                                                                                                                                                -1.953333E+05  -8.548147E+05   0.000000E+00   3.995610E+01   0.000000E+00
                                                                                                                                                                -1.960000E+05  -8.548368E+05   0.000000E+00   3.969479E+01   0.000000E+00
                                                                                                                                                                -1.966667E+05  -8.548587E+05   0.000000E+00   3.943596E+01   0.000000E+00
                                                                                                                                                                -1.973333E+05  -8.548805E+05   0.000000E+00   3.917958E+01   0.000000E+00
                                                                                                                                                                -1.980000E+05  -8.549022E+05   0.000000E+00   3.892562E+01   0.000000E+00
                                                                                                                                                                -1.986667E+05  -8.549237E+05   0.000000E+00   3.867404E+01   0.000000E+00
                                                                                                                                                                -1.993333E+05  -8.549451E+05   0.000000E+00   3.842483E+01   0.000000E+00
                                                                                                                                                                -2.000000E+05  -8.549664E+05   0.000000E+00   3.817794E+01   0.000000E+00

Mw_300_00x2_20  Hu_300_00_30 Mu_300_00_30 Hv_300_00_30 Mv_300_00_30 Hw_300_00_30 Mw_300_00_30  Hu_400_00_10 Mu_400_00_10 Hv_400_00_10 Mv_400_00_10 Hw_400_00_10 Mw_400_00_10  Hu_400_00_20 Mu_400_00_20 Hv_400_00_20 Mv_400_00_20 Hw_400_00_20
    1.039006E-06 1.000000E+05 8.490522E+05 0.000000E+00-1.488406E+02 0.000000E+00 -2.689318E-04 1.000000E+05 8.531705E+05 0.000000E+00-1.003927E+02 0.000000E+00 -2.283242E-05 1.000000E+05 8.496212E+05 0.000000E+00-1.248032E+02 0.000000E+00
   -1.006359E-05 9.966667E+04 8.490243E+05 0.000000E+00-1.496238E+02 0.000000E+00 -8.190728E-05 9.900000E+04 8.530899E+05 0.000000E+00-1.022270E+02 0.000000E+00 -1.229881E-05 9.966667E+04 8.495894E+05 0.000000E+00-1.254763E+02 0.000000E+00
   -1.052785E-05 9.933333E+04 8.489964E+05 0.000000E+00-1.504120E+02 0.000000E+00 -8.073228E-05 9.800000E+04 8.530079E+05 0.000000E+00-1.041094E+02 0.000000E+00 -1.461705E-05 9.933333E+04 8.495574E+05 0.000000E+00-1.261548E+02 0.000000E+00
   -9.910535E-06 9.900000E+04 8.489683E+05 0.000000E+00-1.512065E+02 0.000000E+00 -8.014205E-05 9.700000E+04 8.529245E+05 0.000000E+00-1.060415E+02 0.000000E+00 -1.550633E-05 9.900000E+04 8.495254E+05 0.000000E+00-1.268386E+02 0.000000E+00
   -1.036700E-05 9.866667E+04 8.489401E+05 0.000000E+00-1.520072E+02 0.000000E+00 -7.940604E-05 9.600000E+04 8.528397E+05 0.000000E+00-1.080249E+02 0.000000E+00 -1.748916E-05 9.866667E+04 8.494931E+05 0.000000E+00-1.275278E+02 0.000000E+00
   -1.080920E-05 9.833333E+04 8.489118E+05 0.000000E+00-1.528143E+02 0.000000E+00 -7.853170E-05 9.500000E+04 8.527534E+05 0.000000E+00-1.100614E+02 0.000000E+00 -1.922970E-05 9.833333E+04 8.494608E+05 0.000000E+00-1.282222E+02 0.000000E+00
   -1.123530E-05 9.800000E+04 8.488834E+05 0.000000E+00-1.536277E+02 0.000000E+00 -7.751565E-05 9.400000E+04 8.526656E+05 0.000000E+00-1.121529E+02 0.000000E+00 -1.959440E-05 9.800000E+04 8.494282E+05 0.000000E+00-1.289222E+02 0.000000E+00
   -1.064659E-05 9.766667E+04 8.488549E+05 0.000000E+00-1.544476E+02 0.000000E+00 -7.755338E-05 9.300000E+04 8.525763E+05 0.000000E+00-1.143013E+02 0.000000E+00 -2.076823E-05 9.766667E+04 8.493956E+05 0.000000E+00-1.296276E+02 0.000000E+00
   -1.106801E-05 9.733333E+04 8.488263E+05 0.000000E+00-1.552740E+02 0.000000E+00 -7.642666E-05 9.200000E+04 8.524855E+05 0.000000E+00-1.165086E+02 0.000000E+00 -2.072350E-05 9.733333E+04 8.493628E+05 0.000000E+00-1.303386E+02 0.000000E+00
   -1.147101E-05 9.700000E+04 8.487976E+05 0.000000E+00-1.561070E+02 0.000000E+00 -7.514102E-05 9.100000E+04 8.523930E+05 0.000000E+00-1.187770E+02 0.000000E+00 -2.119540E-05 9.700000E+04 8.493299E+05 0.000000E+00-1.310552E+02 0.000000E+00
   -1.090172E-05 9.666667E+04 8.487688E+05 0.000000E+00-1.569466E+02 0.000000E+00 -7.370337E-05 9.000000E+04 8.522989E+05 0.000000E+00-1.211087E+02 0.000000E+00 -2.118317E-05 9.666667E+04 8.492968E+05 0.000000E+00-1.317774E+02 0.000000E+00
   -1.129846E-05 9.633333E+04 8.487399E+05 0.000000E+00-1.577930E+02 0.000000E+00 -7.211051E-05 8.900000E+04 8.522032E+05 0.000000E+00-1.235059E+02 0.000000E+00 -2.032708E-05 9.633333E+04 8.492636E+05 0.000000E+00-1.325054E+02 0.000000E+00
   -1.167447E-05 9.600000E+04 8.487109E+05 0.000000E+00-1.586462E+02 0.000000E+00 -7.220964E-05 8.800000E+04 8.521057E+05 0.000000E+00-1.259710E+02 0.000000E+00 -1.941878E-05 9.600000E+04 8.492302E+05 0.000000E+00-1.332392E+02 0.000000E+00
   -1.112617E-05 9.566667E+04 8.486818E+05 0.000000E+00-1.595063E+02 0.000000E+00 -7.048994E-05 8.700000E+04 8.520065E+05 0.000000E+00-1.285067E+02 0.000000E+00 -1.791188E-05 9.566667E+04 8.491967E+05 0.000000E+00-1.339788E+02 0.000000E+00
   -1.149422E-05 9.533333E+04 8.486525E+05 0.000000E+00-1.603733E+02 0.000000E+00 -6.859856E-05 8.600000E+04 8.519055E+05 0.000000E+00-1.311156E+02 0.000000E+00 -1.577404E-05 9.533333E+04 8.491630E+05 0.000000E+00-1.347244E+02 0.000000E+00
   -1.183914E-05 9.500000E+04 8.486232E+05 0.000000E+00-1.612474E+02 0.000000E+00 -6.654248E-05 8.500000E+04 8.518027E+05 0.000000E+00-1.338004E+02 0.000000E+00 -1.362644E-05 9.500000E+04 8.491292E+05 0.000000E+00-1.354759E+02 0.000000E+00
   -1.215909E-05 9.466667E+04 8.485938E+05 0.000000E+00-1.621286E+02 0.000000E+00 -6.431894E-05 8.400000E+04 8.516980E+05 0.000000E+00-1.365640E+02 0.000000E+00 -1.046870E-05 9.466667E+04 8.490953E+05 0.000000E+00-1.362335E+02 0.000000E+00
   -1.164825E-05 9.433333E+04 8.485643E+05 0.000000E+00-1.630169E+02 0.000000E+00 -6.192526E-05 8.300000E+04 8.515914E+05 0.000000E+00-1.394096E+02 0.000000E+00 -6.668243E-06 9.433333E+04 8.490612E+05 0.000000E+00-1.369972E+02 0.000000E+00
   -1.195800E-05 9.400000E+04 8.485346E+05 0.000000E+00-1.639126E+02 0.000000E+00 -6.208918E-05 8.200000E+04 8.514828E+05 0.000000E+00-1.423403E+02 0.000000E+00 -2.244911E-06 9.400000E+04 8.490269E+05 0.000000E+00-1.377670E+02 0.000000E+00
   -1.224014E-05 9.366667E+04 8.485049E+05 0.000000E+00-1.648156E+02 0.000000E+00 -5.954850E-05 8.100000E+04 8.513723E+05 0.000000E+00-1.453594E+02 0.000000E+00  1.041896E-06 9.366667E+04 8.489925E+05 0.000000E+00-1.385431E+02 0.000000E+00
   -1.175363E-05 9.333333E+04 8.484750E+05 0.000000E+00-1.657260E+02 0.000000E+00 -5.682360E-05 8.000000E+04 8.512596E+05 0.000000E+00-1.484706E+02 0.000000E+00  6.286252E-06 9.333333E+04 8.489579E+05 0.000000E+00-1.393256E+02 0.000000E+00
   -1.202358E-05 9.300000E+04 8.484451E+05 0.000000E+00-1.666439E+02 0.000000E+00 -5.392069E-05 7.900000E+04 8.511449E+05 0.000000E+00-1.516775E+02 0.000000E+00  1.198723E-05 9.300000E+04 8.489232E+05 0.000000E+00-1.401144E+02 0.000000E+00
   -1.226342E-05 9.266667E+04 8.484150E+05 0.000000E+00-1.675695E+02 0.000000E+00 -5.083767E-05 7.800000E+04 8.510280E+05 0.000000E+00-1.549840E+02 0.000000E+00  1.564461E-05 9.266667E+04 8.488884E+05 0.000000E+00-1.409096E+02 0.000000E+00
   -1.247141E-05 9.233333E+04 8.483848E+05 0.000000E+00-1.685027E+02 0.000000E+00 -4.757264E-05 7.700000E+04 8.509088E+05 0.000000E+00-1.583943E+02 0.000000E+00  2.171780E-05 9.233333E+04 8.488533E+05 0.000000E+00-1.417114E+02 0.000000E+00
   -1.202771E-05 9.200000E+04 8.483545E+05 0.000000E+00-1.694437E+02 0.000000E+00 -4.412391E-05 7.600000E+04 8.507875E+05 0.000000E+00-1.619126E+02 0.000000E+00  2.791031E-05 9.200000E+04 8.488182E+05 0.000000E+00-1.425197E+02 0.000000E+00
   -1.222093E-05 9.166667E+04 8.483241E+05 0.000000E+00-1.703926E+02 0.000000E+00 -4.433723E-05 7.500000E+04 8.506637E+05 0.000000E+00-1.655437E+02 0.000000E+00  3.123230E-05 9.166667E+04 8.487828E+05 0.000000E+00-1.433348E+02 0.000000E+00
   -1.237959E-05 9.133333E+04 8.482936E+05 0.000000E+00-1.713494E+02 0.000000E+00 -4.071882E-05 7.400000E+04 8.505377E+05 0.000000E+00-1.692921E+02 0.000000E+00  3.704586E-05 9.133333E+04 8.487474E+05 0.000000E+00-1.441566E+02 0.000000E+00
   -1.196262E-05 9.100000E+04 8.482630E+05 0.000000E+00-1.723142E+02 0.000000E+00 -3.690789E-05 7.300000E+04 8.504091E+05 0.000000E+00-1.731632E+02 0.000000E+00  4.245614E-05 9.100000E+04 8.487117E+05 0.000000E+00-1.449852E+02 0.000000E+00
   -1.210434E-05 9.066667E+04 8.482323E+05 0.000000E+00-1.732872E+02 0.000000E+00 -3.290827E-05 7.200000E+04 8.502781E+05 0.000000E+00-1.771621E+02 0.000000E+00  4.441060E-05 9.066667E+04 8.486759E+05 0.000000E+00-1.458206E+02 0.000000E+00
   -1.220909E-05 9.033333E+04 8.482014E+05 0.000000E+00-1.742684E+02 0.000000E+00 -2.871902E-05 7.100000E+04 8.501444E+05 0.000000E+00-1.812947E+02 0.000000E+00  4.839672E-05 9.033333E+04 8.486399E+05 0.000000E+00-1.466631E+02 0.000000E+00
   -1.181953E-05 9.000000E+04 8.481705E+05 0.000000E+00-1.752579E+02 0.000000E+00 -2.433950E-05 7.000000E+04 8.500082E+05 0.000000E+00-1.855668E+02 0.000000E+00  5.129909E-05 9.000000E+04 8.486038E+05 0.000000E+00-1.475126E+02 0.000000E+00
   -1.190511E-05 8.966667E+04 8.481394E+05 0.000000E+00-1.762559E+02 0.000000E+00 -1.976929E-05 6.900000E+04 8.498692E+05 0.000000E+00-1.899848E+02 0.000000E+00  5.284133E-05 8.966667E+04 8.485675E+05 0.000000E+00-1.483693E+02 0.000000E+00
   -1.195140E-05 8.933333E+04 8.481082E+05 0.000000E+00-1.772623E+02 0.000000E+00 -1.500823E-05 6.800000E+04 8.497275E+05 0.000000E+00-1.945555E+02 0.000000E+00  5.084423E-05 8.933333E+04 8.485311E+05 0.000000E+00-1.492331E+02 0.000000E+00
   -1.195695E-05 8.900000E+04 8.480769E+05 0.000000E+00-1.782774E+02 0.000000E+00 -1.005644E-05 6.700000E+04 8.495828E+05 0.000000E+00-1.992860E+02 0.000000E+00  4.927500E-05 8.900000E+04 8.484945E+05 0.000000E+00-1.501043E+02 0.000000E+00
   -1.161429E-05 8.866667E+04 8.480455E+05 0.000000E+00-1.793012E+02 0.000000E+00 -4.914317E-06 6.600000E+04 8.494353E+05 0.000000E+00-2.041838E+02 0.000000E+00  4.563575E-05 8.866667E+04 8.484577E+05 0.000000E+00-1.509828E+02 0.000000E+00
   -1.159792E-05 8.833333E+04 8.480140E+05 0.000000E+00-1.803338E+02 0.000000E+00 -5.138690E-06 6.500000E+04 8.492848E+05 0.000000E+00-2.092569E+02 0.000000E+00  3.970859E-05 8.833333E+04 8.484207E+05 0.000000E+00-1.518688E+02 0.000000E+00
   -1.153847E-05 8.800000E+04 8.479823E+05 0.000000E+00-1.813753E+02 0.000000E+00  1.972820E-07 6.400000E+04 8.491311E+05 0.000000E+00-2.145139E+02 0.000000E+00  3.132956E-05 8.800000E+04 8.483836E+05 0.000000E+00-1.527623E+02 0.000000E+00
   -1.122373E-05 8.766667E+04 8.479506E+05 0.000000E+00-1.824258E+02 0.000000E+00  5.719495E-06 6.300000E+04 8.489743E+05 0.000000E+00-2.199639E+02 0.000000E+00  2.041261E-05 8.766667E+04 8.483463E+05 0.000000E+00-1.536635E+02 0.000000E+00
   -1.114016E-05 8.733333E+04 8.479187E+05 0.000000E+00-1.834855E+02 0.000000E+00  1.143023E-05 6.200000E+04 8.488142E+05 0.000000E+00-2.256164E+02 0.000000E+00  5.014760E-06 8.733333E+04 8.483089E+05 0.000000E+00-1.545724E+02 0.000000E+00
   -1.101165E-05 8.700000E+04 8.478867E+05 0.000000E+00-1.845544E+02 0.000000E+00  1.732783E-05 6.100000E+04 8.486507E+05 0.000000E+00-2.314818E+02 0.000000E+00 -8.808360E-06 8.700000E+04 8.482713E+05 0.000000E+00-1.554891E+02 0.000000E+00
   -1.072463E-05 8.666667E+04 8.478546E+05 0.000000E+00-1.856326E+02 0.000000E+00  2.341032E-05 6.000000E+04 8.484838E+05 0.000000E+00-2.375710E+02 0.000000E+00 -2.660152E-05 8.666667E+04 8.482335E+05 0.000000E+00-1.564138E+02 0.000000E+00
   -1.056989E-05 8.633333E+04 8.478223E+05 0.000000E+00-1.867203E+02 0.000000E+00  2.967535E-05 5.900000E+04 8.483134E+05 0.000000E+00-2.438958E+02 0.000000E+00 -4.175456E-05 8.633333E+04 8.481955E+05 0.000000E+00-1.573464E+02 0.000000E+00
   -1.036858E-05 8.600000E+04 8.477900E+05 0.000000E+00-1.878176E+02 0.000000E+00  3.612019E-05 5.800000E+04 8.481393E+05 0.000000E+00-2.504686E+02 0.000000E+00 -6.087305E-05 8.600000E+04 8.481574E+05 0.000000E+00-1.582871E+02 0.000000E+00
   -1.011984E-05 8.566667E+04 8.477575E+05 0.000000E+00-1.889246E+02 0.000000E+00  4.274175E-05 5.700000E+04 8.479614E+05 0.000000E+00-2.573028E+02 0.000000E+00 -7.456024E-05 8.566667E+04 8.481191E+05 0.000000E+00-1.592360E+02 0.000000E+00
   -9.879126E-06 8.533333E+04 8.477249E+05 0.000000E+00-1.900414E+02 0.000000E+00  4.260563E-05 5.600000E+04 8.477796E+05 0.000000E+00-2.644128E+02 0.000000E+00 -9.075132E-05 8.533333E+04 8.480806E+05 0.000000E+00-1.601932E+02 0.000000E+00
   -9.601885E-06 8.500000E+04 8.476922E+05 0.000000E+00-1.911681E+02 0.000000E+00  4.942341E-05 5.500000E+04 8.475939E+05 0.000000E+00-2.718139E+02 0.000000E+00 -1.029957E-04 8.500000E+04 8.480419E+05 0.000000E+00-1.611588E+02 0.000000E+00
   -9.275956E-06 8.466667E+04 8.476594E+05 0.000000E+00-1.923048E+02 0.000000E+00  5.639863E-05 5.400000E+04 8.474040E+05 0.000000E+00-2.795226E+02 0.000000E+00 -1.040978E-04 8.466667E+04 8.480031E+05 0.000000E+00-1.621329E+02 0.000000E+00
   -9.061065E-06 8.433333E+04 8.476264E+05 0.000000E+00-1.934517E+02 0.000000E+00  6.353967E-05 5.300000E+04 8.472099E+05 0.000000E+00-2.875567E+02 0.000000E+00 -1.042895E-04 8.433333E+04 8.479641E+05 0.000000E+00-1.631155E+02 0.000000E+00
   -8.704976E-06 8.400000E+04 8.475933E+05 0.000000E+00-1.946089E+02 0.000000E+00  7.084171E-05 5.200000E+04 8.470114E+05 0.000000E+00-2.959355E+02 0.000000E+00 -1.156297E-04 8.400000E+04 8.479249E+05 0.000000E+00-1.641069E+02 0.000000E+00
   -8.299540E-06 8.366667E+04 8.475601E+05 0.000000E+00-1.957765E+02 0.000000E+00  7.829943E-05 5.100000E+04 8.468085E+05 0.000000E+00-3.046786E+02 0.000000E+00 -3.440197E-05 8.366667E+04 8.478855E+05 0.000000E+00-1.651070E+02 0.000000E+00
   -8.109260E-06 8.333333E+04 8.475268E+05 0.000000E+00-1.969547E+02 0.000000E+00  7.828204E-05 5.000000E+04 8.466009E+05 0.000000E+00-3.138088E+02 0.000000E+00  8.057820E-05 8.333333E+04 8.478459E+05 0.000000E+00-1.661161E+02 0.000000E+00
   -7.672293E-06 8.300000E+04 8.474933E+05 0.000000E+00-1.981435E+02 0.000000E+00  8.592201E-05 4.900000E+04 8.463885E+05 0.000000E+00-3.233498E+02 0.000000E+00  2.341373E-04 8.300000E+04 8.478062E+05 0.000000E+00-1.671341E+02 0.000000E+00
   -7.185805E-06 8.266667E+04 8.474598E+05 0.000000E+00-1.993432E+02 0.000000E+00  9.368823E-05 4.800000E+04 8.461712E+05 0.000000E+00-3.333289E+02 0.000000E+00  2.079388E-04 8.266667E+04 8.477662E+05 0.000000E+00-1.681613E+02 0.000000E+00
   -7.018641E-06 8.233333E+04 8.474261E+05 0.000000E+00-2.005538E+02 0.000000E+00  1.015917E-04 4.700000E+04 8.459487E+05 0.000000E+00-3.437727E+02 0.000000E+00  3.126948E-04 8.233333E+04 8.477261E+05 0.000000E+00-1.691977E+02 0.000000E+00
   -6.499610E-06 8.200000E+04 8.473922E+05 0.000000E+00-2.017755E+02 0.000000E+00  1.096250E-04 4.600000E+04 8.457210E+05 0.000000E+00-3.547124E+02 0.000000E+00  4.145392E-04 8.200000E+04 8.476858E+05 0.000000E+00-1.702435E+02 0.000000E+00
   -5.931455E-06 8.166667E+04 8.473583E+05 0.000000E+00-2.030083E+02 0.000000E+00  1.177802E-04 4.500000E+04 8.454878E+05 0.000000E+00-3.661818E+02 0.000000E+00  4.322409E-04 8.166667E+04 8.476453E+05 0.000000E+00-1.712987E+02 0.000000E+00
   -5.314382E-06 8.133333E+04 8.473242E+05 0.000000E+00-2.042526E+02 0.000000E+00  1.260487E-04 4.400000E+04 8.452491E+05 0.000000E+00-3.782168E+02 0.000000E+00  4.362382E-04 8.133333E+04 8.476047E+05 0.000000E+00-1.723635E+02 0.000000E+00
   -5.184492E-06 8.100000E+04 8.472900E+05 0.000000E+00-2.055084E+02 0.000000E+00  1.261852E-04 4.300000E+04 8.450044E+05 0.000000E+00-3.908566E+02 0.000000E+00  4.445340E-04 8.100000E+04 8.475638E+05 0.000000E+00-1.734380E+02 0.000000E+00
   -4.534982E-06 8.066667E+04 8.472556E+05 0.000000E+00-2.067758E+02 0.000000E+00  1.345949E-04 4.200000E+04 8.447538E+05 0.000000E+00-4.041447E+02 0.000000E+00  4.418871E-04 8.066667E+04 8.475228E+05 0.000000E+00-1.745223E+02 0.000000E+00
   -3.838022E-06 8.033333E+04 8.472211E+05 0.000000E+00-2.080550E+02 0.000000E+00  1.430769E-04 4.100000E+04 8.444969E+05 0.000000E+00-4.181283E+02 0.000000E+00  4.445793E-04 8.033333E+04 8.474815E+05 0.000000E+00-1.756165E+02 0.000000E+00
   -3.726163E-06 8.000000E+04 8.471865E+05 0.000000E+00-2.093461E+02 0.000000E+00  1.516426E-04 4.000000E+04 8.442336E+05 0.000000E+00-4.328592E+02 0.000000E+00  4.530955E-04 8.000000E+04 8.474401E+05 0.000000E+00-1.767208E+02 0.000000E+00
   -2.997069E-06 7.966667E+04 8.471518E+05 0.000000E+00-2.106494E+02 0.000000E+00  1.602807E-04 3.900000E+04 8.439636E+05 0.000000E+00-4.483947E+02 0.000000E+00  4.548627E-04 7.966667E+04 8.473984E+05 0.000000E+00-1.778353E+02 0.000000E+00
   -2.222658E-06 7.933333E+04 8.471169E+05 0.000000E+00-2.119649E+02 0.000000E+00  1.689795E-04 3.800000E+04 8.436867E+05 0.000000E+00-4.647978E+02 0.000000E+00  4.515156E-04 7.933333E+04 8.473566E+05 0.000000E+00-1.789602E+02 0.000000E+00
   -2.126491E-06 7.900000E+04 8.470819E+05 0.000000E+00-2.132928E+02 0.000000E+00  1.692507E-04 3.700000E+04 8.434026E+05 0.000000E+00-4.821381E+02 0.000000E+00  4.561809E-04 7.900000E+04 8.473146E+05 0.000000E+00-1.800955E+02 0.000000E+00
   -1.320926E-06 7.866667E+04 8.470468E+05 0.000000E+00-2.146333E+02 0.000000E+00  1.780297E-04 3.600000E+04 8.431110E+05 0.000000E+00-5.004926E+02 0.000000E+00  4.574936E-04 7.866667E+04 8.472723E+05 0.000000E+00-1.812414E+02 0.000000E+00
   -4.730120E-07 7.833333E+04 8.470115E+05 0.000000E+00-2.159866E+02 0.000000E+00  1.868202E-04 3.500000E+04 8.428117E+05 0.000000E+00-5.199470E+02 0.000000E+00  4.567406E-04 7.833333E+04 8.472299E+05 0.000000E+00-1.823980E+02 0.000000E+00
   -3.900469E-07 7.800000E+04 8.469761E+05 0.000000E+00-2.173528E+02 0.000000E+00  1.871752E-04 3.400000E+04 8.425044E+05 0.000000E+00-5.405966E+02 0.000000E+00  4.551040E-04 7.800000E+04 8.471873E+05 0.000000E+00-1.835654E+02 0.000000E+00
    4.872627E-07 7.766667E+04 8.469406E+05 0.000000E+00-2.187320E+02 0.000000E+00  1.876160E-04 3.300000E+04 8.421887E+05 0.000000E+00-5.625479E+02 0.000000E+00  4.536560E-04 7.766667E+04 8.471444E+05 0.000000E+00-1.847439E+02 0.000000E+00
    1.403076E-06 7.733333E+04 8.469049E+05 0.000000E+00-2.201245E+02 0.000000E+00  1.964553E-04 3.200000E+04 8.418644E+05 0.000000E+00-5.859199E+02 0.000000E+00  4.533791E-04 7.733333E+04 8.471014E+05 0.000000E+00-1.859335E+02 0.000000E+00
    1.475420E-06 7.700000E+04 8.468691E+05 0.000000E+00-2.215304E+02 0.000000E+00  1.969440E-04 3.100000E+04 8.415310E+05 0.000000E+00-6.108466E+02 0.000000E+00  4.551928E-04 7.700000E+04 8.470581E+05 0.000000E+00-1.871344E+02 0.000000E+00
    2.417960E-06 7.666667E+04 8.468331E+05 0.000000E+00-2.229499E+02 0.000000E+00  1.975158E-04 3.000000E+04 8.411883E+05 0.000000E+00-6.374789E+02 0.000000E+00  4.599964E-04 7.666667E+04 8.470147E+05 0.000000E+00-1.883468E+02 0.000000E+00
    3.394219E-06 7.633333E+04 8.467970E+05 0.000000E+00-2.243833E+02 0.000000E+00  1.981506E-04 2.900000E+04 8.408357E+05 0.000000E+00-6.659874E+02 0.000000E+00  4.605097E-04 7.633333E+04 8.469710E+05 0.000000E+00-1.895707E+02 0.000000E+00
    4.401721E-06 7.600000E+04 8.467608E+05 0.000000E+00-2.258305E+02 0.000000E+00  2.069832E-04 2.800000E+04 8.404730E+05 0.000000E+00-6.965660E+02 0.000000E+00  4.586526E-04 7.600000E+04 8.469272E+05 0.000000E+00-1.908064E+02 0.000000E+00
    4.457455E-06 7.566667E+04 8.467244E+05 0.000000E+00-2.272919E+02 0.000000E+00  2.076590E-04 2.700000E+04 8.400996E+05 0.000000E+00-7.294353E+02 0.000000E+00  4.562746E-04 7.566667E+04 8.468831E+05 0.000000E+00-1.920539E+02 0.000000E+00
